id,type,label
paper_doubly_residual_neural_decoder:_towards_low-,paper,Doubly Residual Neural Decoder: Towards Low-Complexity High-Performance Channel Decoding
paper_local_and_global_graph_modeling_with_edge-we,paper,Local and Global Graph Modeling with Edge-weighted Graph Attention Network for Handwritten Mathematical Expression Recognition
paper_on_the_documentation_of_refactoring_types,paper,On the Documentation of Refactoring Types
concept__text_mining,concept,Text Mining
paper_monitoring_the_synchrotron_and_compton_emiss,paper,Monitoring the synchrotron and Compton emission of PKS 2155-304: one year of observations with RXTE and Fermi
paper_slice_imputation:_intermediate_slice_interpo,paper,Slice Imputation: Intermediate Slice Interpolation for Anisotropic 3D Medical Image Segmentation
paper_amd:_automatic_multi-step_distillation_of_la,paper,AMD: Automatic Multi-step Distillation of Large-scale Vision Models
paper_song_aesthetics_evaluation_with_multi-stem_a,paper,Song Aesthetics Evaluation with Multi-Stem Attention and Hierarchical Uncertainty Modeling
paper_super_cuspy_dark_matter_halos_of_massive_gal,paper,Super cuspy dark matter halos of massive galaxies due to baryon-driven contraction
concept__adiabatic_contraction,concept,Adiabatic Contraction
paper_whatsapp_security_and_role_of_metadata_in_pr,paper,WhatsApp security and role of metadata in preserving privacy
paper_can_tm_system_form_an_unconditional_basis_fo,paper,Can TM system form an unconditional basis for Banach spaces?
paper_unetformer:_a_unet-like_transformer_for_effi,paper,UNetFormer: A UNet-like Transformer for Efficient Semantic Segmentation of Remote Sensing Urban Scene Imagery
paper_fast_symbolic_3d_registration_solution,paper,Fast Symbolic 3D Registration Solution
paper_full-semiparametric-likelihood-based_inferen,paper,Full-semiparametric-likelihood-based inference for non-ignorable missing data
paper_litar:_visually_coherent_lighting_for_mobile,paper,LitAR: Visually Coherent Lighting for Mobile Augmented Reality
paper_package_for_fast_abc-boost,paper,Package for Fast ABC-Boost
paper_bitdecoding:_unlocking_tensor_cores_for_long,paper,BitDecoding: Unlocking Tensor Cores for Long-Context LLMs with Low-Bit KV Cache
paper_learn_fine-grained_adaptive_loss_for_multipl,paper,Learn Fine-grained Adaptive Loss for Multiple Anatomical Landmark Detection in Medical Images
paper_astro2020_science_white_paper:_toward_findin,paper,Astro2020 Science White Paper: Toward Finding Earth 2.0: Masses and Orbits of Small Planets with Extreme Radial Velocity Precision
paper_directly_visualizing_the_momentum_forbidden_,paper,Directly visualizing the momentum forbidden dark excitons and their dynamics in atomically thin semiconductors
paper_lattice_dynamics_in_mono-_and_few-layer_shee,paper,Lattice dynamics in mono- and few-layer sheets of WS2 and WSe2
paper_supergpqa:_scaling_llm_evaluation_across_285,paper,SuperGPQA: Scaling LLM Evaluation across 285 Graduate Disciplines
paper_interlayer_electronic_coupling_on_demand_in_,paper,Interlayer Electronic Coupling on Demand in a 2D Magnetic Semiconductor
paper_don't_touch_what_matters:_task-aware_lipschi,paper,Don't Touch What Matters: Task-Aware Lipschitz Data Augmentation for Visual Reinforcement Learning
paper_aiscliteracy:_assessing_artificial_intellige,paper,AISCliteracy: Assessing Artificial Intelligence and Cybersecurity Literacy Levels and Learning Needs of Students
paper_constraints_on_velocity_and_spin_dependent_e,paper,Constraints on Velocity and Spin Dependent Exotic Interaction at the Millimeter Scale with a Diamagnetic-levitated Force Sensor
paper_revisiting_the_full_sets_of_orbital_paramete,paper,Revisiting the Full Sets of Orbital Parameters for the XO-3 System: No evidence for Temporal Variation of the Spin-Orbit Angle
paper_ultrasound-based_control_of_micro-bubbles_fo,paper,Ultrasound-based Control of Micro-Bubbles for Exosome Delivery in Treating COVID-19 Lung Damage
paper_disc-finllm:_a_chinese_financial_large_langu,paper,DISC-FinLLM: A Chinese Financial Large Language Model based on Multiple Experts Fine-tuning
paper_neuroevolution_neural_architecture_search_fo,paper,Neuroevolution Neural Architecture Search for Evolving RNNs in Stock Return Prediction and Portfolio Trading
paper_prompt_and_parameter_co-optimization_for_lar,paper,Prompt and Parameter Co-Optimization for Large Language Models
paper_finite-time_non-overshooting_leader-followin,paper,Finite-time Non-overshooting Leader-following Consensus Control for Multi-Agent Systems
concept__finitetime_stability,concept,Finite-time Stability
paper_layer-aware_representation_filtering:_purify,paper,Layer-Aware Representation Filtering: Purifying Finetuning Data to Preserve LLM Safety Alignment
paper_nyc_recovery_at_a_glance:_the_rise_of_buses_,paper,NYC Recovery at a Glance: The Rise of Buses and Micromobility
paper_gl-rg:_global-local_representation_granulari,paper,GL-RG: Global-Local Representation Granularity for Video Captioning
paper_promotion:_prototypes_as_motion_learners,paper,ProMotion: Prototypes As Motion Learners
paper_29p/schwassmann-wachmann:_a_rosetta_stone_fo,paper,29P/Schwassmann-Wachmann: A Rosetta Stone for Amorphous Water Ice and CO <-> CO2 Conversion in Centaurs and Comets?
paper_entanglement_of_a_laguerre-gaussian_cavity_m,paper,Entanglement of a Laguerre-Gaussian cavity mode with a rotating mirror
paper_job-related_discourse_on_social_media,paper,Job-related discourse on social media
paper_performance_of_a_spaghetti_calorimeter_proto,paper,Performance of a spaghetti calorimeter prototype with tungsten absorber and garnet crystal fibres
paper_analysis_and_simulation_on_the_enhancement_o,paper,Analysis and Simulation on the Enhancement of the CSR Effects
paper_resilient_conductive_membrane_synthesized_by,paper,Resilient conductive membrane synthesized by in-situ polymerisation for wearable non-invasive electronics on moving appendages of cyborg insect
paper_challenging_theories_of_dark_energy_with_lev,paper,Challenging theories of dark energy with levitated force sensor
paper_pb-hash:_partitioned_b-bit_hashing,paper,Pb-Hash: Partitioned b-bit Hashing
paper_task-agnostic_structured_pruning_of_speech_r,paper,Task-Agnostic Structured Pruning of Speech Representation Models
paper_laboratory_investigations_of_titan_haze_form,paper,Laboratory Investigations of Titan Haze Formation: In Situ Measurement of Gas and Particle Composition
paper_steadydancer:_harmonized_and_coherent_human_,paper,SteadyDancer: Harmonized and Coherent Human Image Animation with First-Frame Preservation
paper_how_university_disability_services_professio,paper,How University Disability Services Professionals Write Image Descriptions for HCI Figures Using Generative AI
paper_a_richer_understanding_of_the_complexity_of_,paper,A Richer Understanding of the Complexity of Election Systems
paper_reinforced_compressive_neural_architecture_s,paper,Reinforced Compressive Neural Architecture Search for Versatile Adversarial Robustness
paper_proposal_for_a_local_heating_driven_spin_cur,paper,Proposal for a local heating driven spin current generator
paper_neuro-mimetic_task-free_unsupervised_online_,paper,Neuro-mimetic Task-free Unsupervised Online Learning with Continual Self-Organizing Maps
concept__continual_som_csom,concept,Continual SOM (CSOM)
concept__catastrophic_forgetting,concept,Catastrophic Forgetting
paper_10_quick_tips_for_making_your_software_outli,paper,10 quick tips for making your software outlive your job
paper_multimodal_aggregation_approach_for_memory_v,paper,Multimodal Aggregation Approach for Memory Vision-Voice Indoor Navigation with Meta-Learning
paper_refactoring_debt:_myth_or_reality?_an_explor,paper,Refactoring Debt: Myth or Reality? An Exploratory Study on the Relationship Between Technical Debt and Refactoring
paper_prototypical_transformer_as_unified_motion_l,paper,Prototypical Transformer as Unified Motion Learners
paper_exfuse:_enhancing_feature_fusion_for_semanti,paper,ExFuse: Enhancing Feature Fusion for Semantic Segmentation
paper_graphlocator:_graph-guided_causal_reasoning_,paper,GraphLocator: Graph-guided Causal Reasoning for Issue Localization
paper_towards_an_efficient_llm_training_paradigm_f,paper,Towards An Efficient LLM Training Paradigm for CTR Prediction
paper_spontaneous_symmetry_breaking_and_ghost_stat,paper,Spontaneous symmetry breaking and ghost states supported by the fractional nonlinear Schrödinger equation with focusing saturable nonlinearity and PT-symmetric potential
paper_an_exploration_of_higher_education_course_ev,paper,An Exploration of Higher Education Course Evaluation by Large Language Models
concept__prompt_engineering,concept,Prompt Engineering
paper_orbital_caloritronic_transport_in_strongly_i,paper,Orbital caloritronic transport in strongly interacting quantum dots
paper_dynamics_of_energy_transport_and_entropy_pro,paper,Dynamics of energy transport and entropy production in ac-driven quantum electron systems
paper_pr-net:_leveraging_pathway_refined_network_s,paper,PR-NET: Leveraging Pathway Refined Network Structures for Prostate Cancer Patient Condition Prediction
paper_flexible_bisel/nio-based_x-ray_synapses_brid,paper,Flexible BiSel/NiO-based X-ray synapses bridging the functions of detection and memory
paper_characterizing_the_temporal_dynamics_of_info,paper,Characterizing the Temporal Dynamics of Information in Visually Guided Predictive Control Using LSTM Recurrent Neural Networks
paper_laser-controlled_adaptive_optic_for_beam_qua,paper,Laser-controlled adaptive optic for beam quality enhancement in a multipass thin disk amplifier
paper_cold_and_slow_molecular_beam,paper,Cold and Slow Molecular Beam
paper_proposal_for_practical_rydberg_quantum_gates,paper,Proposal for practical Rydberg quantum gates using a native two-photon excitation
paper_optomechanical_trapping_and_cooling_of_parti,paper,Optomechanical trapping and cooling of partially transparent mirrors
paper_dlfr-vae:_dynamic_latent_frame_rate_vae_for_,paper,DLFR-VAE: Dynamic Latent Frame Rate VAE for Video Generation
paper_domain_reasoning_in_topkat,paper,Domain Reasoning in TopKAT
paper_llms-augmented_contextual_bandit,paper,LLMs-augmented Contextual Bandit
paper_transport_properties_of_monolayer_mos$_2$_gr,paper,Transport properties of monolayer MoS$_2$ grown by chemical vapour deposition
paper_multisoliton_newton's_cradles_and_supersolit,paper,Multisoliton Newton's cradles and supersolitons in regular and PT-symmetric nonlinear couplers
paper_reducing_catastrophic_forgetting_in_self_org,paper,Reducing Catastrophic Forgetting in Self Organizing Maps with Internally-Induced Generative Replay
paper_frequency_estimation_of_correlated_multi-att,paper,Frequency Estimation of Correlated Multi-attribute Data under Local Differential Privacy
paper_the_plastic_scintillator_detector_at_dampe,paper,The Plastic Scintillator Detector at DAMPE
paper_bayesian_neighborhood_adaptation_for_graph_n,paper,Bayesian Neighborhood Adaptation for Graph Neural Networks
paper_didfuse:_deep_image_decomposition_for_infrar,paper,DIDFuse: Deep Image Decomposition for Infrared and Visible Image Fusion
paper_a_robust_adversary_detection-deactivation_me,paper,A Robust Adversary Detection-Deactivation Method for Metaverse-oriented Collaborative Deep Learning
paper_teachbench:_a_syllabus-grounded_framework_fo,paper,TeachBench: A Syllabus-Grounded Framework for Evaluating Teaching Ability in Large Language Models
paper_pudtune:_multi-level_charging_for_high-preci,paper,PUDTune: Multi-Level Charging for High-Precision Calibration in Processing-Using-DRAM
paper_temporal_coupled_mode_theory_for_high-$q$_re,paper,Temporal coupled mode theory for high-$Q$ resonances in dielectric metasurfaces
paper_deterministic_facilitated_excitation_of_the_,paper,Deterministic facilitated excitation of the weakly-driven atom in heteronuclear Rydberg atom pairs beyond antiblockade
paper_the_robust_semantic_segmentation_uncv2023_ch,paper,The Robust Semantic Segmentation UNCV2023 Challenge Results
paper_robustified_learning_for_online_optimization,paper,Robustified Learning for Online Optimization with Memory Costs
paper_novel_hard_link-switching_scheme_using_pre-s,paper,Novel Hard Link-Switching Scheme using Pre-Scanning for Indoor VLC Networks
paper_formally_secure_compilation_of_unsafe_low-le,paper,Formally Secure Compilation of Unsafe Low-Level Components (Extended Abstract)
paper_an_exactly_solvable_model_for_a_strongly_spi,paper,An exactly solvable model for a strongly spin-orbit-coupled nanowire quantum dot
